,mahsulot_nomi,mahsulot_turi,mahsulot_narhi,sotilgan_vaqti,bonus_karta,market_nomi
69,DONDURMA MILLENNIUM 1KG YUBILEY QOZ-VANIL-KAR.PL/Q,Muzqaymoq,8.6,2019-02-04,True,Nərimanov-2
70,KAI DA GLASS MEYVE QABI 3040-1,Maishiy buyumlar,13.55,2019-02-04,True,Nərimanov-2
71,OZIBOX STARS SURPRIZ YUMURTA XXL,Shirinliklar,9.0,2019-02-04,True,Nərimanov-2
72,POBEDA 90GR SOKOLAD MOL.NIY VIZRIVNIE PCELK PLITKA,Shirinliklar,1.48,2019-02-04,True,Nərimanov-2
73,SIRAB 1.5LT MINERAL SU PL/Q,Suvlar,0.9,2019-02-04,True,Nərimanov-2
74,DANONE AKTIVIA 250GR YOQURT BANAN-OVSYANKA PL/Q,Yogurt,2.45,2019-02-04,True,Nərimanov-2
75,AVSAR 200ML GAZOZ QAZLI SU S/Q,Suvlar,1.1,2019-02-04,True,Nərimanov-2
230,YORK FIRCA QAB TEMIZLEMEK UCUN ART.NR041050,Maishiy buyumlar,1.34,2019-01-02,True,Nərimanov-2
231,PAREX POL TAXTASI+PASPAS HEDIYYE 6.,Maishiy buyumlar,2.26,2019-01-02,True,Nərimanov-2
232,HELLO KITTY HAPPY BIRTHDAY 4-LU SAM DESTI,Bayram uchun aksessuarlar,4.46,2019-01-02,True,Nərimanov-2
233,ILKBAR 370GR TOMAT PURESI S/Q,Konservalangan sabzavotlar,1.35,2019-01-02,True,Nərimanov-2
234,MONTELLA GRANIT QAZAN 26SM,Idish-tovoq,24.5,2019-01-02,True,Nərimanov-2
235,LAV  ASN 274 CAY TABAGI 12*6,Maishiy buyumlar,6.75,2019-01-02,True,Nərimanov-2
241,SUZGEC N6,Idish-tovoq,0.99,2019-10-17,True,Nərimanov-2
242,SANITEX TEKLI BULASIQ SUNGERI,"Yuvish vositalari, tozalagichlar",0.36,2019-10-17,True,Nərimanov-2
243,SUPER FRESH 450GR KAYSERI MANTISI POSET,Un mahsulotlari,5.45,2019-10-17,True,Nərimanov-2
244,GEZEN KISI ALT GEYIMI 2,Paypoq,3.75,2019-10-17,True,Nərimanov-2
276,"DAS WEIZEN 0,5LT PIVE S/Q",Pivo,5.9,2019-05-26,False,Nərimanov-2
277,VDOXNOVENIE 100GR SOKOLAD KLASSICESKIY PLITKA,Shirinliklar,2.7,2019-05-26,False,Nərimanov-2
278,KONFET KONTI TIMI SLIVKI KG,Shirinliklar,9.7,2019-05-26,False,Nərimanov-2
279,TESS 25X1.8GR QARA CAY SUNRISE QUTU,Choy,1.87,2019-05-26,False,Nərimanov-2
280,KONFET ROSHEN KONAFETTO KREM OREX KG,Shirinliklar,10.4,2019-05-26,False,Nərimanov-2
281,CER.ERIK DENESI KG,Quruq mevalar,9.8,2019-05-26,False,Nərimanov-2
282,CONTE PRESTIGE 12DEN QADIN KALQOT 5 BRONZ,Paypoq,5.55,2019-05-26,False,Nərimanov-2
356,I AM TEA 500ML SOYUQ CAY QARPIZ PL/Q,Yaxna choylar,0.85,2019-02-12,True,Nərimanov-2
357,NID 50GR SODA POSET,Ziravorlar,0.3,2019-02-12,True,Nərimanov-2
358,UZUN OMUR 400GR QAYMAQ 40%,Qaymoq,1.98,2019-02-12,True,Nərimanov-2
359,LYUKS 1KG B.YAG SPREDI,Yog'lar,3.6,2019-02-12,True,Nərimanov-2
487,HAITAI POP 500ML ALOE MEYVE SIRESI PL/Q,Mevali sharbatlar,1.65,2019-05-27,False,Nərimanov-2
488,EHRMANN 290GR ICM.YOQURT SAFTALI-MARAKUYA 1.2%,Yogurt,1.52,2019-05-27,False,Nərimanov-2
489,DARLETTO 370GR PECENYE ZEMLYANIKA,Shirinliklar,2.45,2019-05-27,False,Nərimanov-2
490,KONFET ELIT MINIBON/MENTOLIT KG,Shirinliklar,9.1,2019-05-27,False,Nərimanov-2
491,QUARTZ SAAT BUDILNIK BALACA,Maishiy buyumlar,2.69,2019-05-27,False,Nərimanov-2
534,SOKOLAD ULDUZ KOROVKA SUDLU BUKME KG,Shirinliklar,4.15,2019-10-03,False,Nərimanov-2
535,KOLBASA OVQAT MOLOCNAYA/KURINAYA/HIND QUSU KG,Kolbasa va sosiskalar,9.65,2019-10-03,False,Nərimanov-2
536,BAGDAN 900ML POMIDOR TURSUSU,Tuzlamalar,2.4,2019-10-03,False,Nərimanov-2
537,OSRAM DULUXSTAR LAMPA 12W/6500K E27,Maishiy buyumlar,4.23,2019-10-03,False,Nərimanov-2
538,DIET.KARAMEL 30GR KLUBNIKA,Diabet mahsulotlari,1.0,2019-10-03,False,Nərimanov-2
539,JINGO 500ML ALBALI LIMONAD PL/Q,Mevali sharbatlar,0.9,2019-10-03,False,Nərimanov-2
598,CAN 500GR MARMELAD RULET PL/Q,Shirinliklar,2.16,2019-07-03,True,Nərimanov-2
599,PENDIR MUHLENHOF EDAM KG,Pishloqlar,13.1,2019-07-03,True,Nərimanov-2
600,AQUA VITA 0.5LT GULUSTAN ALBALI,Mevali sharbatlar,0.43,2019-07-03,True,Nərimanov-2
601,QEBELE 500GR SABALID YARIMFABRIKAT PREMIUM PL/Q,Konservalar,17.85,2019-07-03,True,Nərimanov-2
602,MEDALLION 0.7LT ORIGINAL ARAQ,Aroq,7.3,2019-07-03,True,Nərimanov-2
603,MIRATORQ 300GR KOTLETI IZ KURINOQO FILE QUTU,Konservalar,4.6,2019-07-03,True,Nərimanov-2
604,EL EMEYI PEHRIZ LAVASI,Non,0.7,2019-07-03,True,Nərimanov-2
613,PRIPRAVIC 10GR RAZRIXLITEL TESTA POSET,Ziravorlar,0.47,2019-05-26,True,Nərimanov-2
614,NATURA 200ML ALBALI MEYVE SIRESI,Mevali sharbatlar,0.37,2019-05-26,True,Nərimanov-2
615,XORTICYA 1LT ARAQ BLACK GOLD OSOBAYA S/Q,Aroq,16.7,2019-05-26,True,Nərimanov-2
616,PENDIR NES IVANOVKA MALOCNIK KG,Pishloqlar,6.2,2019-05-26,True,Nərimanov-2
617,MERIT BRAND 0.75LT MIRVARI MADRASA QIR.TURS SERAB,Vinolar,7.1,2019-05-26,True,Nərimanov-2
972,XOMAN 1KG BITKI KERE SPREDI YAG,Yog'lar,6.43,2019-09-22,True,Nərimanov-2
973,SOKOLAD AVK BURUNDUCOK KG,Shirinliklar,7.55,2019-09-22,True,Nərimanov-2
974,EM PAK 500ML SUSE SILEN MAYE,"Yuvish vositalari, tozalagichlar",1.08,2019-09-22,True,Nərimanov-2
975,VITA 1LT PREMIUM MULTIMEYVE SIRESI,Mevali sharbatlar,3.65,2019-09-22,True,Nərimanov-2
976,CAGLA 325GR TRUFFINO TRUFFLE KOKOSLU CANTA,Shirinliklar,15.7,2019-09-22,True,Nərimanov-2
977,SVALYA 50GR SIROK VANILLI 18%,Tvorog,0.93,2019-09-22,True,Nərimanov-2
978,KONFIROM 250GR CAKE TIME PIROQ ERIK QURUSU QUTU,Shirinliklar,2.6,2019-09-22,True,Nərimanov-2
979,SMILE LIGHT 60W A55 LAMPA,Maishiy buyumlar,0.72,2019-09-22,True,Nərimanov-2
980,HOME PROJECT AYAQQABI QUTUSU QADIN ASR-5006,Poyafzal aksessuarlari,2.99,2019-09-22,True,Nərimanov-2
1050,QRINFILD RUS 100GR ERPE QARSI TOZ,"Yuvish vositalari, tozalagichlar",0.89,2019-01-02,False,Nərimanov-2
1051,KENT 12*100GR BULYON TOZ TAVUK,Ziravorlar,0.9,2019-01-02,False,Nərimanov-2
1052,SOSISKA SAB SABAH KG,Kolbasa va sosiskalar,8.45,2019-01-02,False,Nərimanov-2
1053,BELLO MANUAL 440GR POSET,Kiyim-kechak uchun,1.45,2019-01-02,False,Nərimanov-2
1054,AQUA VITA 1LT QAZLI SU PL/Q,Suvlar,0.55,2019-01-02,False,Nərimanov-2
1055,KARAMEL ULDUZ KLUBNIKA SO SLIVKAMI KG,Shirinliklar,3.85,2019-01-02,False,Nərimanov-2
1056,SUPER FRESH 1000GR PATATES FRENCH FRIES POSET,Konservalar,5.7,2019-01-02,False,Nərimanov-2
1057,GEZEN CORAB 1 AZN,Paypoq,1.0,2019-01-02,False,Nərimanov-2
1222,BOSTAN 3KG QARISIQ TURSU S/Q,Tuzlamalar,6.65,2019-09-16,False,Nərimanov-2
1223,SAN-SLAVIA 500ML LIMONAD LIMON-LAYM S/Q,Mevali sharbatlar,2.0,2019-09-16,False,Nərimanov-2
1224,PRINGLES 165GR CIPS KRAB,Quritilgan mevalar to'plami,4.15,2019-09-16,False,Nərimanov-2
1225,HES 3KG CAMASIR TOZU ELDE YUMA (1*4),Kiyim-kechak uchun,7.45,2019-09-16,False,Nərimanov-2
1226,CAYKA 400GR YUYUCU TOZ KONDICIONEROM AVTO,Kiyim-kechak uchun,1.09,2019-09-16,False,Nərimanov-2
1241,TORT GOTUREN LOPATKA,Maishiy buyumlar,2.75,2019-09-25,False,Nərimanov-2
1242,ADMIRAL 500GR UKSUS IZ BELOQO VINA 6% PL/Q,Souslar,4.3,2019-09-25,False,Nərimanov-2
1438,VARTA AA 1.5V 2-LI  BATAREYA,Batareya,2.85,2019-10-12,True,Nərimanov-2
1439,RUSALKO 1LT ARAQ S/Q,Aroq,7.35,2019-10-12,True,Nərimanov-2
1440,KARAMEL KONFIL KLUBNIKA SO SLIVKAMI KG,Shirinliklar,4.15,2019-10-12,True,Nərimanov-2
1441,GO 500ML SPIRTLI ENERGY DRINK D/Q,Energetik ichimliklar,2.0,2019-10-12,True,Nərimanov-2
1442,COREK BURGER BREAD,Non,0.4,2019-10-12,True,Nərimanov-2
1443,NES 400GR PRYANIK SADE CEMLI PACKA,Shirinliklar,1.1,2019-10-12,True,Nərimanov-2
1449,TITIZ PALTAR FIRCASI,Maishiy buyumlar,3.08,2019-08-10,True,Nərimanov-2
1450,CAMELION 12V ALKALINE REMOTE CONTROL,Batareya,1.89,2019-08-10,True,Nərimanov-2
1451,CINAR 750ML SERAB AG KEMTURS S/Q,Vinolar,6.6,2019-08-10,True,Nərimanov-2
1452,CISTIN 500ML QABYUYAN MAYE ROMASHKA,Idish yuvish vositalari,1.51,2019-08-10,True,Nərimanov-2
1453,ABC OV 500GR QAB YUYUCU TOZ LEMON,Idish yuvish vositalari,1.42,2019-08-10,True,Nərimanov-2
1454,LENOR 910ML PALTAR YUMSAL.MASLO SI,"Yuvish vositalari, tozalagichlar",4.5,2019-08-10,True,Nərimanov-2
1530,DRAJE BALIN BITTER BADAMLI SUDLU KG,Shirinliklar,10.3,2019-05-01,False,Nərimanov-2
1531,KONFET SWEET LIFE MOLOKOVOZ KG,Shirinliklar,4.4,2019-05-01,False,Nərimanov-2
1532,"AQUA VITA 1,5LT GULUSTAN ALBALI",Mevali sharbatlar,1.06,2019-05-01,False,Nərimanov-2
1533,KENTON 250GR PIRINC UNU VITAMINLI,Un,1.65,2019-05-01,False,Nərimanov-2
1543,SUN PALERMO 0.5LT PREMIUM QARGIDALI YAGI,Yog'lar,2.15,2019-09-14,False,Nərimanov-2
1544,PINAR 180GR PENDIR LABNE CHOCO PL/Q,Pishloqlar,3.15,2019-09-14,False,Nərimanov-2
1545,QERKULES 210GR KASA ASSORTI,Nonushta,2.95,2019-09-14,False,Nərimanov-2
1546,BAGDAT 45GR KARABIBER PAKET,Ziravorlar,2.53,2019-09-14,False,Nərimanov-2
1547,DADLI 500GR QATIQ 2.4% PL/Q,Qatiq,1.15,2019-09-14,False,Nərimanov-2
1548,CRISPICO 125GR SNACK TOXUMLARI ILE,Shirinliklar,2.55,2019-09-14,False,Nərimanov-2
1549,NEMIROFF 1LT ARAQ UKRAINSKAYA MEDOVAYA S PERCEM,Vinolar,20.15,2019-09-14,False,Nərimanov-2
1550,PARMALAT 250ML SUDLU KOFE LATTE ITALYANO T/P,Kokteyllar,1.15,2019-09-14,False,Nərimanov-2
1581,XAN 0.7LT ARAQ CINAR,Aroq,7.75,2019-05-19,False,Nərimanov-2
1582,BIZIM TARLA 1LT BOGURTKEN KOMPOTU S/Q,Kompotlar,1.45,2019-05-19,False,Nərimanov-2
1583,BISMAK 90GR PECENYE SUDLU VANILLI,Shirinliklar,0.32,2019-05-19,False,Nərimanov-2
1584,HOBBY DIKDORTKEN MULTI BOX 0.6LT 21050,Plastik idishlar,1.8,2019-05-19,False,Nərimanov-2
1585,KOLOMENSKOE 220GR VAFLI S XALVOY,Shirinliklar,1.55,2019-05-19,False,Nərimanov-2
1586,MVT.ARAXIS KG,Mevalar,5.95,2019-05-19,False,Nərimanov-2
1612,MVT.XURMA KG,Mevalar,1.55,2019-05-07,True,Nərimanov-2
1613,CAMPINA 110GR FRUTTIS LEQ.YOQURT 0.1% CIYELEKLI,Yogurt,0.5,2019-05-07,True,Nərimanov-2
1614,CHIVAS REGAL 1LT VISKI 12IL QUTU,"Viski, tekila va h.k",68.8,2019-05-07,True,Nərimanov-2
1615,PAREX EKONOMIKDETERJAN HAZNELI YEDEK YER BEZI,Maishiy buyumlar,1.79,2019-05-07,True,Nərimanov-2
1616,RICHMOND 800GR NOXUD,Donli mahsulotlar,2.3,2019-05-07,True,Nərimanov-2
1617,PENDIR AMMERLANDER EDAMER 40% KG,Pishloqlar,13.35,2019-05-07,True,Nərimanov-2
1618,GROSIK 10-LI 160LT  ZIBIL TORBASI,Maishiy buyumlar,6.97,2019-05-07,True,Nərimanov-2
1619,ZEDAZENI 2000ML LIMONAD SEPERAVI UZUM PL/Q,Mevali sharbatlar,2.45,2019-05-07,True,Nərimanov-2
1620,"STARIY MELNIK 0,45LT PIVE BOCONKA S/Q",Pivo,2.65,2019-05-07,True,Nərimanov-2
1697,STELLA REKAWICE ELCEK 10-LU,"Yuvish vositalari, tozalagichlar",1.63,2019-04-19,False,Nərimanov-2
1698,CIPSO 53GR CIPSI ACI,Quritilgan mevalar to'plami,1.4,2019-04-19,False,Nərimanov-2
1699,KING ROBERT 1LT ARAQ 43%,Vinolar,14.5,2019-04-19,False,Nərimanov-2
1700,LISOVA KAZKA 200GR ZEFIR CIYELEKLI PAKET,Shirinliklar,2.35,2019-04-19,False,Nərimanov-2
1701,BEHRE 150GR VITEKS 5LI MINI BISKVIT CIYELEKLI,Shirinliklar,0.95,2019-04-19,False,Nərimanov-2
1702,ABSERON SERAB 0.75LT CINAR QIRMIZI KEMSIRIN SERAB,Vinolar,4.6,2019-04-19,False,Nərimanov-2
1703,CAYNIK  KICIK,Maishiy buyumlar,4.9,2019-04-19,False,Nərimanov-2
1704,ATENA 1LT SUD 2.4% T/P,Sut,2.04,2019-04-19,False,Nərimanov-2
1705,CISTIN 750 GR 3 IN 1,"Yuvish vositalari, tozalagichlar",1.73,2019-04-19,False,Nərimanov-2
1760,OZGEN PLASTIK STUL,Idish-tovoq,3.89,2019-05-15,True,Nərimanov-2
1761,FAIRY 238GR PLATINUM 16-LI KAPSUL LIMON,Idish yuvish vositalari,15.3,2019-05-15,True,Nərimanov-2
1762,MVT.SARIMSAQ TEZE KG,Sabzavotlar,12.2,2019-05-15,True,Nərimanov-2
1917,CERKIZ 400GR KOLBASA KRAKOV TRADICIONNAYA,Kolbasa va sosiskalar,5.65,2019-07-25,False,Nərimanov-2
1918,DIET.VERESK 105GR VAFLI SLIVOCNO-VANIL NA SORBITE,Diabet mahsulotlari,0.8,2019-07-25,False,Nərimanov-2
1919,KONFET KONFIROM ORESHKIN VAFLI KG,Shirinliklar,5.4,2019-07-25,False,Nərimanov-2
1920,EL SUD 400GR KESMIK 18% QAYSI ILE PL/Q,Tvorog,2.05,2019-07-25,False,Nərimanov-2
1921,START PILLOWS 250GR PODUSECKI SOK.-LI QUTU,Shirinliklar,2.5,2019-07-25,False,Nərimanov-2
2187,ROSHEN 150GR ESMERALDA PECENYE DARK SOKOLADLI,Shirinliklar,1.5,2019-08-17,False,Nərimanov-2
2188,KONFIRELLA 80GR PLITKA SOKOLAD MILKY LAKE,Shirinliklar,0.75,2019-08-17,False,Nərimanov-2
2189,QERKULES 220GR KISEL QARA QARAGAT,"Kofe, kakao va h.k",0.87,2019-08-17,False,Nərimanov-2
2190,MILKA 90GR SOKOLAD SUDLU PLITKA,Shirinliklar,2.1,2019-08-17,False,Nərimanov-2
2191,VILEDA 1AD ELCEK VANIL QOKU RAZMER M ORTA,"Yuvish vositalari, tozalagichlar",3.3,2019-08-17,False,Nərimanov-2
2192,DOLLY LIFE MAYE SABUN QABI,Plastik idishlar,5.05,2019-08-17,False,Nərimanov-2
2226,SANITEX TEKLI BULASIQ SUNGERI,"Yuvish vositalari, tozalagichlar",0.36,2019-09-16,False,Nərimanov-2
2227,COREK BORODIN DOGRANMIS,Non,0.8,2019-09-16,False,Nərimanov-2
2228,NES 300GR VAFLI SMAK PL/Q,Shirinliklar,2.45,2019-09-16,False,Nərimanov-2
2229,GO 500ML SPIRTLI ENERGY DRINK D/Q,Energetik ichimliklar,2.0,2019-09-16,False,Nərimanov-2
2230,DENLI LOBYA MASH KG,Donli mahsulotlar,3.7,2019-09-16,False,Nərimanov-2
2231,MOHOBBAT 1KG DUYU,Donli mahsulotlar,3.43,2019-09-16,False,Nərimanov-2
2232,TAYQA 700GR QARGIDALI PACKA,Donli mahsulotlar,1.7,2019-09-16,False,Nərimanov-2
2316,EHRMANN 120GR GRAND DESSERT TVOROJNIY CERNIY LES,Yogurt,1.76,2019-09-24,False,Nərimanov-2
2317,HOBBY DIKDORTKEN MULTI BOX 3LT 21100,Plastik idishlar,4.74,2019-09-24,False,Nərimanov-2
2318,PAP STAR TORT UCUN PIKLAR ART.82204,Bayram uchun aksessuarlar,1.25,2019-09-24,False,Nərimanov-2
2319,"RUSLADA 370GR SQUSENKA 8,5%",Quyultirilgan sut,1.08,2019-09-24,False,Nərimanov-2
2320,ROZENBAL STYL 10LU VESALKA PLASMAS,Maishiy buyumlar,9.59,2019-09-24,False,Nərimanov-2
2321,BARILLA 500GR MAKARON FARFALLE,Donli mahsulotlar,2.12,2019-09-24,False,Nərimanov-2
2436,BIZIM TARLA 660GR AG XIYAR TURSUSU S/Q,Tuzlamalar,2.8,2019-10-22,True,Nərimanov-2
2437,NEW ARRIVAL ASILQAN QAB-QACAQ UCUN ORTA,Idish-tovoq,17.55,2019-10-22,True,Nərimanov-2
2438,DONDURMA M&M`S 61GR CARAMEL ICE CREAM,Muzqaymoq,2.85,2019-10-22,True,Nərimanov-2
2439,CABERNET 700ML SARVAN QIRMIZI SERAB,Vinolar,3.85,2019-10-22,True,Nərimanov-2
2482,SEBA 700GR KEND QATIGI 3.2% S/Q,Qatiq,1.75,2019-09-18,True,Nərimanov-2
2483,CER.MANQO QURUSU KG,Quruq mevalar,13.8,2019-09-18,True,Nərimanov-2
2484,BIG BON 95GR LAPSA SOUS S KURICEY,Un mahsulotlari,1.3,2019-09-18,True,Nərimanov-2
2485,LA MONDE 290GR FINDIQLI,Shirinliklar,1.05,2019-09-18,True,Nərimanov-2
2486,PINAR 330ML SU YASAM PINARIM PL/Q,Suvlar,0.65,2019-09-18,True,Nərimanov-2
2487,BEE HOME 15LT SEFFAF BADYA KOD:AK 425 (1*1),Idish-tovoq,6.85,2019-09-18,True,Nərimanov-2
2488,MILLA 300ML BIO AKTIV ICM.YOQURT TROPIK MEYVE,Yogurt,1.48,2019-09-18,True,Nərimanov-2
2489,SAILOR JERRY 700ML VISKI CK DIV S/Q,"Viski, tekila va h.k",40.0,2019-09-18,True,Nərimanov-2
2490,VKUS QODA 600ML LIMONAD DUSES S/Q,Mevali sharbatlar,2.0,2019-09-18,True,Nərimanov-2
2603,CAN 250GR LOKUM GULLU QUTU,Shirinliklar,2.8,2019-06-14,True,Nərimanov-2
2604,FIRIN.TORT ABSERON 20SM EDED,Shirinliklar,13.5,2019-06-14,True,Nərimanov-2
2605,AZER SUD 500GR KEND QATIGI S/Q,Qatiq,1.3,2019-06-14,True,Nərimanov-2
2606,KONFET KONTI ZOLOTAYA LILIYA KG,Shirinliklar,9.85,2019-06-14,True,Nərimanov-2
2607,MAXEEV 140GR ADJIKA OSTRAYA,Souslar,1.1,2019-06-14,True,Nərimanov-2
2608,MARMELAD KONFIL KRISTALLIK KG,Shirinliklar,3.15,2019-06-14,True,Nərimanov-2
2609,YENI IL HEDIYYESI EL. 0279,Shirinliklar,21.9,2019-06-14,True,Nərimanov-2
2610,MELISSA 250ML ZEYTUN YAGI EXTRA VIRGIN POYRAZ S/Q,Yog'lar,4.95,2019-06-14,True,Nərimanov-2
2615,JAGUAR 500ML ENERJI ICKI FREE D/Q,Energetik ichimliklar,1.0,2019-03-01,True,Nərimanov-2
2616,BUGLES 150GR CIPS QARISIQ,Quritilgan mevalar to'plami,0.5,2019-03-01,True,Nərimanov-2
2617,XLIBODAR 350GR SUSKI VANILNIE POSET,Shirinliklar,1.55,2019-03-01,True,Nərimanov-2
2618,SARIKIZ 200ML MINERAL SU SADE S/Q,Suvlar,0.7,2019-03-01,True,Nərimanov-2
2619,CHIVAS REGAL 0.5LT VISKI 12IL S/Q,"Viski, tekila va h.k",43.0,2019-03-01,True,Nərimanov-2
2620,ULKER 210GR DANKEK KEKS MOZAIK,Shirinliklar,2.0,2019-03-01,True,Nərimanov-2
2697,BALTIKA 7 PIVE 500ML EKSPORT S/Q,Pivo,2.15,2019-04-30,True,Nərimanov-2
2698,MIRINDA 1LT PORTAGAL,Gazli ichimliklar,0.95,2019-04-30,True,Nərimanov-2
2699,KONFET BALIN MEYVE AROMALI KG,Shirinliklar,5.3,2019-04-30,True,Nərimanov-2
2700,WILLIAM LAWSONS 1LT SCOTCH VISKI,"Viski, tekila va h.k",37.63,2019-04-30,True,Nərimanov-2
2701,YENI IL HEDIYYESI EL. 0279,Shirinliklar,21.9,2019-04-30,True,Nərimanov-2
2702,CAY MESE GILEMEYVELERI ILE KG,Choy,43.8,2019-04-30,True,Nərimanov-2
2703,BAHAR 1820GR BASMATI UZUN DUYU,Donli mahsulotlar,7.0,2019-04-30,True,Nərimanov-2
2704,BIZIM TARLA 670GR MALAKAN TURSUSU S/Q,Tuzlamalar,2.15,2019-04-30,True,Nərimanov-2
2705,SIGARET IMPERIAL CLASSIC NANO WHITE,Tamaki mahsulotlari,1.9,2019-04-30,True,Nərimanov-2
2921,OREO 246GR WHITE CHOC PECENYE,Shirinliklar,9.15,2019-04-10,False,Nərimanov-2
2922,CHIVAS REGAL 0.5LT VISKI 12IL S/Q,"Viski, tekila va h.k",43.0,2019-04-10,False,Nərimanov-2
2923,CUDO 30GR BISKVIT S KLUBNICNIM DJEMOM,Tvorog,1.05,2019-04-10,False,Nərimanov-2
3070,LUCK SIAM 700ML SWEET CILI SOUS S/Q,Souslar,6.3,2019-08-12,True,Nərimanov-2
3071,MAGIC BASKET MB-004 (S) QULP,Idish-tovoq,9.4,2019-08-12,True,Nərimanov-2
3072,RUSSKIY PR.450GR QERKULES NEJNIY QUTU,Shirinliklar,1.95,2019-08-12,True,Nərimanov-2
3073,VKUS SCASTYA 170GR VAFLI SOKOLADLI QUTU,Shirinliklar,1.4,2019-08-12,True,Nərimanov-2
3074,IDEAL 500GR KETCUP CILI PL/Q,Souslar,2.15,2019-08-12,True,Nərimanov-2
3075,BISMAK 520GR BURATINO PECENYE KAKAOLU,Shirinliklar,1.35,2019-08-12,True,Nərimanov-2
3076,GILAN BAGDAN 1LT ZOGAL KOMPOTU,Kompotlar,1.4,2019-08-12,True,Nərimanov-2
3197,ROLLTON 90GR LAPSA PO DOMASNEMU BARANINA,Un mahsulotlari,0.87,2019-08-12,True,Nərimanov-2
3198,NEVINSKIYE UKSUSI 180GR UKSUSNAYA KISLOTA 70% S/Q,Souslar,0.8,2019-08-12,True,Nərimanov-2
3295,OSMANBEYLI 10GR DAMLA SOKOLAD POSET,Ziravorlar,0.6,2019-08-07,False,Nərimanov-2
3296,KONFET KONFIROM COMTES KG,Shirinliklar,7.85,2019-08-07,False,Nərimanov-2
3297,PECENYE DELISIYA SUPER MONIKA/D KG,Shirinliklar,4.85,2019-08-07,False,Nərimanov-2
3377,ZOLOTOY PETUSOK 300GR STRIPSI VKUSNYASKI QUTU,Konservalar,4.04,2019-01-13,False,Nərimanov-2
3378,WESTGOLD 200GR KERE YAGI 82.5%,Yog'lar,3.75,2019-01-13,False,Nərimanov-2
3379,SAVALAN 750ML SERAB CABERNET SAUVIGNON 2011 S/Q,Vinolar,19.59,2019-01-13,False,Nərimanov-2
3380,ELVAN 45GR TODAY DONUT KEKS MEYVELI CIKOLATASIZ,Shirinliklar,0.4,2019-01-13,False,Nərimanov-2
3381,QIDAM 5KG SEKER TOZU,Shirinliklar,5.85,2019-01-13,False,Nərimanov-2
3382,DANONE AKTIVIA 150GR BIOYOQURT QARA GAVALI,Yogurt,0.99,2019-01-13,False,Nərimanov-2
3425,VILO QARA  AYAQQABI QUBKASI,Poyafzal aksessuarlari,1.52,2019-07-18,True,Nərimanov-2
3426,MVT.AVAKADO EDED,Mevalar,4.5,2019-07-18,True,Nərimanov-2
3427,KARMEN 500GR MAKARON SPAGHETTI,Donli mahsulotlar,0.7,2019-07-18,True,Nərimanov-2
3428,KONFIROM 28GR EIFFIN MADELEINES KEKS SOKOLADLI,Shirinliklar,0.2,2019-07-18,True,Nərimanov-2
3429,CER.QREYFRUT QURUSU KG,Quruq mevalar,12.35,2019-07-18,True,Nərimanov-2
3430,HILLSIDE 750ML RESERVE RED DRY WINE,Vinolar,14.3,2019-07-18,True,Nərimanov-2
3431,KRASNIY OKT. 100GR SOKOLAD FINDIQLI PLITKA,Shirinliklar,2.15,2019-07-18,True,Nərimanov-2
3432,HIGH QUALITY NELBEKI,Idish-tovoq,6.75,2019-07-18,True,Nərimanov-2
3433,BOS PLYUS 250GR PERSOL,"Yuvish vositalari, tozalagichlar",1.46,2019-07-18,True,Nərimanov-2
3458,IDEAL 230 GR PALTAR BOYASI QARA,Kiyim-kechak uchun,7.36,2019-02-24,False,Nərimanov-2
3459,DUBRAR 1LT QAZSIZ SU,Suvlar,0.55,2019-02-24,False,Nərimanov-2
3460,PARTY FUN HAPPY BIRTHDAY HERIFLER MIXED,Bayram uchun aksessuarlar,1.34,2019-02-24,False,Nərimanov-2
3461,PALTAR IPI 20METR TROS,Maishiy buyumlar,1.52,2019-02-24,False,Nərimanov-2
3462,KOLBASA ROSKO KRAKOV.PACKA KG,Kolbasa va sosiskalar,12.1,2019-02-24,False,Nərimanov-2
3473,DONDURMA LEDO 160ML MAXIMO SOKOLAD-FINDIQ-VANIL,Muzqaymoq,3.6,2019-03-13,True,Nərimanov-2
3474,"SLAVYANKA 0,5LT QAZLI SUSE",Suvlar,0.83,2019-03-13,True,Nərimanov-2
3475,STORCK 100GR MERCI SOKOLAD FINDIQ-BADAM,Shirinliklar,4.3,2019-03-13,True,Nərimanov-2
3476,SANFOR 920GR PARKET TEMIZLEYICI,"Yuvish vositalari, tozalagichlar",3.45,2019-03-13,True,Nərimanov-2
3477,MASA YEMEK DESTI SERVIS,Maishiy buyumlar,9.25,2019-03-13,True,Nərimanov-2
3478,HIPOLIN 750GR ULTRA LIMON QATI MAYE,"Yuvish vositalari, tozalagichlar",2.29,2019-03-13,True,Nərimanov-2
3479,COREK BAKER 380GR KERPIC QARA,Non,0.55,2019-03-13,True,Nərimanov-2
3480,ETRI-SAH 20GR DARCIN POSET,Ziravorlar,0.55,2019-03-13,True,Nərimanov-2
3481,CIF KREM 500ML MENEKSE VE KIRAZ CICEGI,"Yuvish vositalari, tozalagichlar",3.95,2019-03-13,True,Nərimanov-2
3714,DR.ESSENT 1.5LT YESSENTUKI N17 PL/Q,Suvlar,1.45,2019-01-28,False,Nərimanov-2
3715,REBER 482GR QUTU SOKOLAD,Shirinliklar,61.5,2019-01-28,False,Nərimanov-2
