,mahsulot_nomi,mahsulot_turi,mahsulot_narhi,sotilgan_vaqti,bonus_karta,market_nomi
58,HEDIYYE CASKA JUST FOR YOU,Maishiy buyumlar,6.09,2019-06-02,False,Yeni Yasamal
59,BIZNES MENYU 45GR BIZNES LANC LAPSA QOVYADINA,Un mahsulotlari,0.25,2019-06-02,False,Yeni Yasamal
60,KONFET AVK TRYUFEL CIYELEKLI KG,Shirinliklar,10.65,2019-06-02,False,Yeni Yasamal
61,JAN MIKROFIBRI 60C BEZ 3EDED TEMIZLIK U,"Yuvish vositalari, tozalagichlar",1.59,2019-06-02,False,Yeni Yasamal
62,SARDELKA SAB SERQ KG,Kolbasa va sosiskalar,9.9,2019-06-02,False,Yeni Yasamal
63,CER.KISMIS MOVUZ KG,Quruq mevalar,9.6,2019-06-02,False,Yeni Yasamal
64,FIRIN.KETE NAXCIVAN EDED,Shirinliklar,1.0,2019-06-02,False,Yeni Yasamal
82,GODINY 305GR SOKOLAD QUTU ASSORTI CEREZ,Shirinliklar,6.8,2019-02-06,True,Yeni Yasamal
83,COREK COREKCI 450GR KOMBE COVDARLI,Non,0.5,2019-02-06,True,Yeni Yasamal
84,QARASIRE 0.75ML SERAB KEMSIRIN,Vinolar,3.85,2019-02-06,True,Yeni Yasamal
85,CER.QAVIRGA ORDUBAD KG,Quruq mevalar,19.2,2019-02-06,True,Yeni Yasamal
86,GONDOL KARTOF EZEN,Maishiy buyumlar,1.65,2019-02-06,True,Yeni Yasamal
147,KONFET KONTI SUFLE LYUKS KARAMELLI KG,Shirinliklar,9.45,2019-08-11,False,Yeni Yasamal
148,SUPER SUN 275GR TOMAT PASTASI S/Q,Konservalangan sabzavotlar,1.8,2019-08-11,False,Yeni Yasamal
149,DARLETTO 370GR PECENYE ZEMLYANIKA,Shirinliklar,2.45,2019-08-11,False,Yeni Yasamal
150,SOLIDARNOST 228GR GOLDEN CREATIONS SOK.QUTU,Shirinliklar,8.55,2019-08-11,False,Yeni Yasamal
212,SMILE LIGHT 1000W A55 LAMPA,Maishiy buyumlar,0.72,2019-02-20,True,Yeni Yasamal
213,KONFIROM 400GR DARENKA HEDIYYELIK PAKET,Shirinliklar,3.4,2019-02-20,True,Yeni Yasamal
214,MOSKOVSKOE SACROVISHE VODKA 1LT,"Viski, tekila va h.k",42.0,2019-02-20,True,Yeni Yasamal
215,MICROFIBRE NO:A0102 ESKI MASHIN,"Yuvish vositalari, tozalagichlar",2.39,2019-02-20,True,Yeni Yasamal
298,BOSTAN 1LT SAFTALI KOMPOTU,Kompotlar,1.33,2019-06-22,True,Yeni Yasamal
299,MVT.TUT QARA KG,Mevalar,4.9,2019-06-22,True,Yeni Yasamal
300,"ULUDAG 1,5LT ERIKLI DOGAL KAYNAK SUYU PL/Q",Suvlar,2.3,2019-06-22,True,Yeni Yasamal
301,OSMANBEYLI 15GR QARA ISTIOT POSET,Ziravorlar,0.55,2019-06-22,True,Yeni Yasamal
302,BETA TEA EARL GREY 500GR BERGAMUT,Choy,9.95,2019-06-22,True,Yeni Yasamal
303,KONTI 33GR TIMI PIROJNOE MALINA-SLIVKI,Shirinliklar,0.3,2019-06-22,True,Yeni Yasamal
744,OSRAM SUPERSTAR LAMPA 64544A ECO 57W E27,Maishiy buyumlar,2.92,2019-09-17,False,Yeni Yasamal
745,ACTIVE 450ML QABYUYAN MAYE CIYELEK ETIRLI,Idish yuvish vositalari,0.76,2019-09-17,False,Yeni Yasamal
746,METRE 3M,Maishiy buyumlar,1.3,2019-09-17,False,Yeni Yasamal
747,MARTELLI 0.7LT VISKI,"Viski, tekila va h.k",11.1,2019-07-09,False,Yeni Yasamal
748,RUSSKIY STANDART 0.5LT ORIGINAL ARAQ,Aroq,20.5,2019-07-09,False,Yeni Yasamal
749,ATENA 1KG BEYAZ PENDIR PL/Q,Pishloqlar,8.15,2019-07-09,False,Yeni Yasamal
750,BIZIM ASCI 40GR KIMYON,Ziravorlar,0.55,2019-07-09,False,Yeni Yasamal
761,VITA 1LT ANANAS SIRESI,Mevali sharbatlar,2.5,2019-10-09,False,Yeni Yasamal
762,TESS 25X1.8GR QARA CAY THYME QUTU,Choy,1.87,2019-10-09,False,Yeni Yasamal
763,KRAS.OKT.200GR KOROVKA TORT VAFLI ASSORTI,Shirinliklar,2.3,2019-10-09,False,Yeni Yasamal
764,CER.INNAB YERLI KG,Quruq mevalar,4.6,2019-10-09,False,Yeni Yasamal
765,MIRINDA 2LT ALMA,Gazli ichimliklar,1.45,2019-10-09,False,Yeni Yasamal
766,BAKER HOUSE 350GR TORT TIRAMISU QUTU,Shirinliklar,3.85,2019-10-09,False,Yeni Yasamal
767,TRUFEL ELIT QRECKIY OREX KG,Shirinliklar,8.0,2019-10-09,False,Yeni Yasamal
1015,HEYAT 0.5LT KONYAK 40% 3-ILLIK,Konyak,14.4,2019-04-10,False,Yeni Yasamal
1016,TYORKA MINI,Maishiy buyumlar,1.79,2019-04-10,False,Yeni Yasamal
1068,VITA 1000 200ML PORTAGAL MEYVE SIRESI,Mevali sharbatlar,0.38,2019-08-14,False,Yeni Yasamal
1069,CARSKAYA 750ML LADOGA  ARAQ PREMIUM S/Q,Vinolar,23.75,2019-08-14,False,Yeni Yasamal
1070,PASHA GOLDEN 250GR CAY,Choy,4.85,2019-08-14,False,Yeni Yasamal
1071,ECE 200GR YASIL ZEYTUN TUMLU S/Q,Zaytun,3.34,2019-08-14,False,Yeni Yasamal
1072,LEZZET 340GR LAY-LAY VAFLI SUDLU POSET,Shirinliklar,1.6,2019-08-14,False,Yeni Yasamal
1073,BERRAK 2550GR QARISIK TURSU,Tuzlamalar,8.4,2019-08-14,False,Yeni Yasamal
1164,PECENYE SEVILEN DAD DEKOR ASSORTI KG,Shirinliklar,6.2,2019-09-26,True,Yeni Yasamal
1165,MISTER CISTER 500ML SPREY ANTI BAKTERIYA VANNA TEM,"Yuvish vositalari, tozalagichlar",5.79,2019-09-26,True,Yeni Yasamal
1166,ISFAHAN GLASS CEREZ QABI,Maishiy buyumlar,5.39,2019-09-26,True,Yeni Yasamal
1167,SALUTE 1KG XOREK DUZU PAKET,Ziravorlar,0.26,2019-09-26,True,Yeni Yasamal
1246,RUSSKIY PR. 220GR KISEL LESNIE YAQODI,"Kofe, kakao va h.k",1.4,2019-05-24,False,Yeni Yasamal
1247,DUNYA PLASTIK 3LU SAXLAMA QABI,Plastik idishlar,15.99,2019-05-24,False,Yeni Yasamal
1248,VALETEK 350GR DIET.SOL PISHEVAYA QUTU,Diabet mahsulotlari,3.65,2019-05-24,False,Yeni Yasamal
1249,HILLTOP 500GR QARA CAY OPA ROYAL CEYLON QUTU,Choy,9.15,2019-05-24,False,Yeni Yasamal
1250,PASABAHCE 52052 SUSE BARDAK 6LI,Maishiy buyumlar,5.4,2019-05-24,False,Yeni Yasamal
1251,NES 500GR MAKARON SPIRAL,Donli mahsulotlar,0.65,2019-08-17,False,Yeni Yasamal
1252,NIVALIS 800GR BEHMEZ KECI BUYNUZU S/Q,Shirinliklar,7.2,2019-08-17,False,Yeni Yasamal
1253,EZEL 1000GR YUYUCU TOZ EL UCUN COLOR&WHITE,Kiyim-kechak uchun,2.62,2019-08-17,False,Yeni Yasamal
1254,MAGIC BASKET MB-013 (M),Idish-tovoq,12.5,2019-08-17,False,Yeni Yasamal
1255,GO 250ML ICE TEA SAFTALI D/Q,Yaxna choylar,1.0,2019-08-17,False,Yeni Yasamal
1265,KONFET SLAV.FARS S XRUST.SAR KG,Shirinliklar,7.95,2019-05-25,False,Yeni Yasamal
1266,AER 400GR SOR COREKOTLU PL/Q,Tvorog,1.88,2019-05-25,False,Yeni Yasamal
1267,SANTE 40GR BATONCIK BANANLI,Shirinliklar,1.15,2019-05-25,False,Yeni Yasamal
1268,ROSENBAL TRYAPKA 50*60SM DLYA POLA BELA,"Yuvish vositalari, tozalagichlar",2.35,2019-05-25,False,Yeni Yasamal
1282,KONFET RAXAT ZAYKA KG,Shirinliklar,5.9,2019-03-01,False,Yeni Yasamal
1283,AVK TRUFEL ORANJ BRIZ KG,Shirinliklar,9.95,2019-03-01,False,Yeni Yasamal
1413,TOMER 90GR SOKOLAD BANAN ILE QUTU,Shirinliklar,2.85,2019-02-26,True,Yeni Yasamal
1414,BETA TEA 100GR QARA CAY PORTAGAL-BITKI DILIM.QUTU,Choy,1.8,2019-02-26,True,Yeni Yasamal
1447,OSRAM SMILE LIGHT LAMPA 60W E27,Maishiy buyumlar,0.72,2019-09-19,False,Yeni Yasamal
1448,LOKUM CANPA CEVIZLI KG,Shirinliklar,5.4,2019-09-19,False,Yeni Yasamal
1598,FANTA 1LT,Gazli ichimliklar,0.98,2019-08-14,True,Yeni Yasamal
1599,BELLO 1LT QABYUYAN MAYE COBANYASTIGI,Idish yuvish vositalari,2.58,2019-08-14,True,Yeni Yasamal
1600,KONFET KONTI RONNI KG,Shirinliklar,10.45,2019-08-14,True,Yeni Yasamal
1601,M.A MEYVE QABI C4.CLL-33-LG 29CM,Maishiy buyumlar,19.25,2019-08-14,True,Yeni Yasamal
1602,DANONE AKTIVIA 250GR YOQURT BANAN-OVSYANKA PL/Q,Yogurt,2.45,2019-08-14,True,Yeni Yasamal
1603,MAXEEV 300GR CEM QARA QARAGAT ILE D/P,Shirinliklar,2.75,2019-08-14,True,Yeni Yasamal
1604,KONFET ZOLOTOY VEK HALVA ASSORTI KG,Shirinliklar,4.4,2019-08-14,True,Yeni Yasamal
1657,KEKSTAR 50GR TWIN KEKS CESID,Shirinliklar,0.22,2019-04-01,True,Yeni Yasamal
1658,KENT BORINGER 200GR PIRINC UNU 7VITAMINLI,Un,1.43,2019-04-01,True,Yeni Yasamal
1659,SHAIGH TEA 500GR SEYLON CAY QARA FBOP QUTU,Choy,8.9,2019-04-01,True,Yeni Yasamal
1660,SHEDROYE LETO 200GR MARQARIN 72%,Yog'lar,0.94,2019-04-01,True,Yeni Yasamal
1672,DUNYA 10.5 LT YUMRU LEYEN,Plastik idishlar,5.46,2019-02-02,True,Yeni Yasamal
1673,KHILIANI 0.5LT DUSES LIMONAD S/Q,Mevali sharbatlar,1.07,2019-02-02,True,Yeni Yasamal
1674,MODERN CENTURY PADNOS DEST,Idish-tovoq,36.99,2019-02-02,True,Yeni Yasamal
1675,OZMO 50GR HOPPO CIKOLATALI KREMALI BISKU,Shirinliklar,0.95,2019-02-02,True,Yeni Yasamal
1676,AZ-GRANATA 1.75LT BELIY VOLK ARAQ,Aroq,19.4,2019-02-02,True,Yeni Yasamal
1800,NID 10GR EDV.QABARTMA TOZU POSET,Ziravorlar,0.05,2019-10-15,False,Yeni Yasamal
1801,SLOBODA 800ML MAYONEZ PROVANSAL 67% PL/Q,Souslar,3.4,2019-10-15,False,Yeni Yasamal
1802,QIZIL QUYU 750ML LIMONAD FEYXOA S/Q,Mevali sharbatlar,1.25,2019-10-15,False,Yeni Yasamal
1960,FRUITTELLA 70GR KONFET RADUQA S FRUKTOVIM SOKOM,Shirinliklar,1.2,2019-03-05,False,Yeni Yasamal
1961,KONFIROM 210GR DARENKA KEKS CIYELEKLI,Shirinliklar,1.5,2019-03-05,False,Yeni Yasamal
1962,PRESIDENT 150GR PENDIR GOBELEKLI 8LI,Pishloqlar,2.5,2019-03-05,False,Yeni Yasamal
1963,BIONOVA 100GR CIKORIY RASTV.S SIPOVNIKOM PAKET,Diabet mahsulotlari,4.1,2019-03-05,False,Yeni Yasamal
2017,SARAY 88GR LOVE IT PECENYE ERIKLI QUTU,Shirinliklar,2.35,2019-07-05,False,Yeni Yasamal
2018,HES 3705ML CAMASIR SUYU DAG ESINTISI,"Yuvish vositalari, tozalagichlar",12.25,2019-07-05,False,Yeni Yasamal
2019,OREO 246GR MILK CHOC PECENYE,Shirinliklar,9.15,2019-07-05,False,Yeni Yasamal
2020,VITA 1000 200ML PORTAGAL MEYVE SIRESI,Mevali sharbatlar,0.38,2019-07-05,False,Yeni Yasamal
2021,SHAHIN 180GR SUCUK KANGAL ACISIZ,Kolbasa va sosiskalar,10.7,2019-07-05,False,Yeni Yasamal
2022,CAM SIL 750ML PARLAQ,"Yuvish vositalari, tozalagichlar",2.82,2019-07-05,False,Yeni Yasamal
2023,SOLEN 25GR BISCOLATA VAFLI SOKOLADLI,Shirinliklar,0.4,2019-07-05,False,Yeni Yasamal
2147,PAMUK 450GR LOKUM ASSORTI BADAMLI QUTU,Shirinliklar,4.65,2019-06-27,False,Yeni Yasamal
2148,BAKER HOUSE 350GR PIROQ NEMECKIY VANILNIY,Shirinliklar,4.0,2019-06-27,False,Yeni Yasamal
2149,NES 500GR MAKARON SPIRAL,Donli mahsulotlar,0.65,2019-06-27,False,Yeni Yasamal
2150,KONFIROM 198GR PECENYE OVSYANKA KUNCUTLU,Shirinliklar,1.75,2019-06-27,False,Yeni Yasamal
2151,PENDIR UC INEK THREE COWS KG,Pishloqlar,6.05,2019-06-27,False,Yeni Yasamal
2152,TIMOSA 150GR KOZINAK KUNJUTNIY POSET,Quritilgan mevalar to'plami,1.3,2019-06-27,False,Yeni Yasamal
2153,QEND QABI AYAQLI,Idish-tovoq,4.2,2019-06-27,False,Yeni Yasamal
2332,PENDIR MILCH FARM TILSITER KG,Pishloqlar,14.05,2019-07-24,False,Yeni Yasamal
2333,MUMTAZ 2KG UZUN DUYU TORBA,Donli mahsulotlar,12.1,2019-07-24,False,Yeni Yasamal
2334,BOSQAB 21SM TEKLI DAYAZ GUL,Idish-tovoq,1.5,2019-07-24,False,Yeni Yasamal
2335,FIRIN.BAMIYE KG,Shirinliklar,7.5,2019-07-24,False,Yeni Yasamal
2336,MERLOT 750ML RED DRY SERAB,Vinolar,9.9,2019-07-24,False,Yeni Yasamal
2412,SPARTAK IMPRESSO 424GR SOKOLAD QUTU QIRMIZI,Shirinliklar,15.25,2019-01-14,True,Yeni Yasamal
2413,BOKLUNDER 380GR SOSIS 5LI ECHTE LAND-BOCKWURST S/Q,Kolbasa va sosiskalar,6.9,2019-01-14,True,Yeni Yasamal
2414,SLAVYANKA 1.5LT TERXUN LIMONAD PL/Q,Mevali sharbatlar,1.4,2019-01-14,True,Yeni Yasamal
2425,KELLE QEND AZERSUN KG,Shirinliklar,1.45,2019-03-14,True,Yeni Yasamal
2426,BERMUD 0.7LT ARAQ,Aroq,6.8,2019-03-14,True,Yeni Yasamal
2427,MARMELAD AVK JELESKA APELSIN/GREYFRUT KG,Shirinliklar,3.95,2019-03-14,True,Yeni Yasamal
2428,ARGEM PLASTIK STEKAN 100-LU,Plastik idishlar,1.85,2019-03-14,True,Yeni Yasamal
2429,SOCADO 200GR SOKOLAD QUTU MAVI,Shirinliklar,19.6,2019-03-14,True,Yeni Yasamal
2430,GREENDAY 1LT IMPORTED ARAQ,Vinolar,34.1,2019-03-14,True,Yeni Yasamal
2431,SARAY 120GR CHOCO LIPS KEKS 3LU,Shirinliklar,1.33,2019-03-14,True,Yeni Yasamal
2432,DIET.PETRODIET 340GR BALANS KOLORIY PECENYE,Diabet mahsulotlari,3.8,2019-03-14,True,Yeni Yasamal
2433,BISMAK 90GR PECENYE SUDLU SOKOLADLI,Shirinliklar,0.32,2019-03-14,True,Yeni Yasamal
2497,AROW DUZ QABI,Idish-tovoq,2.25,2019-09-01,True,Yeni Yasamal
2498,KORUMA HYPO 1000 ML CAMASIR SUYU SADE,"Yuvish vositalari, tozalagichlar",1.39,2019-09-01,True,Yeni Yasamal
2499,SOLEN 34GR BISCOLATA STIX CUBUK SOK.PIRINC PATLAK.,Shirinliklar,0.95,2019-09-01,True,Yeni Yasamal
2500,HAME 105GR PASHTET S TELYATINOY,Konservalar,1.55,2019-09-01,True,Yeni Yasamal
2611,RAMIZ 300 GR YUYUCU TOZ,Kiyim-kechak uchun,0.65,2019-07-20,True,Yeni Yasamal
2612,SAM CANDLE SUSE VANILLA SNK 80-67 32 SAAT,Maishiy buyumlar,6.38,2019-07-20,True,Yeni Yasamal
2613,SOSISKA H.N MANQALUSTU EF KG,Kolbasa va sosiskalar,9.9,2019-07-20,True,Yeni Yasamal
2614,HEDIYYE CASKA 2-LI FLOVER GIRL,Maishiy buyumlar,6.5,2019-07-20,True,Yeni Yasamal
2779,NOVASWEET 72GR ZAMENITEL SAXARA 1200 TABLETOK PL/Q,Diabet mahsulotlari,4.3,2019-04-25,False,Yeni Yasamal
2780,ZEYTUN BAGLARI 0.75LT ZEYTUN YAGI S/Q,Yog'lar,7.75,2019-04-25,False,Yeni Yasamal
2781,CAMPINA 95GR NEJNIY LEQ.YOQURT 0.1% CIYELEKLI,Yogurt,0.39,2019-04-25,False,Yeni Yasamal
2782,PECENYE SOYUZ KOND.ELITNOE OVSYANOE SOKOLADLI KG,Shirinliklar,6.4,2019-04-25,False,Yeni Yasamal
2783,CARICINO 150GR KOLBASA DELIKATESSA,Kolbasa va sosiskalar,8.15,2019-04-25,False,Yeni Yasamal
2784,DADLI NEMET 200GR XAMA 15%,Smetana,0.39,2019-04-25,False,Yeni Yasamal
2785,BELLO 500ML KREM METBEX-HAMAM TEMEZ LIMON,"Yuvish vositalari, tozalagichlar",2.19,2019-04-25,False,Yeni Yasamal
2786,MOSQUITALL 100ML SPREY OT KLESEY,Hasharotlarga qarshi,4.05,2019-04-25,False,Yeni Yasamal
2810,WALMAG 150GR FUNNY ZOO VAFLI QUTU,Shirinliklar,2.7,2019-01-18,False,Yeni Yasamal
2811,GEMIQAYA BADAMLI 500ML QAZLI MINERAL SU,Suvlar,0.35,2019-01-18,False,Yeni Yasamal
2812,NATURALIS 1LT YASIL ALMA SIRESI,Mevali sharbatlar,1.95,2019-01-18,False,Yeni Yasamal
2813,"RUSSKIY EKSKYUZIV 0,7LT ARAQ GRAND PREMIUM",Aroq,29.5,2019-01-18,False,Yeni Yasamal
2814,ILGIM 100GR LIMON DUZU,Ziravorlar,1.15,2019-01-18,False,Yeni Yasamal
2867,LINDT 162GR LINDOR MILK XMAS ORNAMENT,Shirinliklar,26.75,2019-07-11,True,Yeni Yasamal
2868,DONDURMA ICELAND 600GR SEVGI PLOMBIR SOK-LI PL/Q,Muzqaymoq,5.65,2019-07-11,True,Yeni Yasamal
3308,ZEYTUNA 250ML ZEYTUN YAGI POMACE S/Q,Yog'lar,3.2,2019-05-29,False,Yeni Yasamal
3309,LYUKS 71GR CIPS PAPRIKA,Quritilgan mevalar to'plami,1.1,2019-05-29,False,Yeni Yasamal
3310,QUARTZ SAAT BUDILNIK UREK,Maishiy buyumlar,4.2,2019-05-29,False,Yeni Yasamal
3311,KING KRISTAL LEPE QABI,Maishiy buyumlar,12.15,2019-05-29,False,Yeni Yasamal
3348,KARAMEL KONFIRELLA PINOKIO KG,Shirinliklar,3.6,2019-06-19,False,Yeni Yasamal
3349,FAIRY 675ML QAB YUYUCU MAYE PORTAGAL ETIRLI (1*20),Idish yuvish vositalari,2.9,2019-06-19,False,Yeni Yasamal
3350,JAN 12 EDEDLI BIRDEFELIK BICAQ,Idish-tovoq,1.89,2019-06-19,False,Yeni Yasamal
3351,WELLINGTON 450GR KERE YAGI 82%,Yog'lar,7.97,2019-06-19,False,Yeni Yasamal
3352,"PFANNER 0,33LT ORANGE D/Q",Mevali sharbatlar,2.7,2019-06-19,False,Yeni Yasamal
3353,SUPER FRESH 450GR MISIR DONDURULMUS,Konservalar,3.2,2019-06-19,False,Yeni Yasamal
3354,YUVA 80GR XEMIR MAYASI,Un mahsulotlari,0.8,2019-06-19,False,Yeni Yasamal
3355,"GS-2 ZOLOTOE KOLCO 0,7LT PREMIUM ARAQ S/Q",Aroq,6.75,2019-06-19,False,Yeni Yasamal
3579,"AZER SEKER 500GR NANELI,KESNISLI NOGUL PAKET",Shirinliklar,1.7,2019-03-11,True,Yeni Yasamal
3580,MOROSHA 1LT KARPATSKA VODKA,Aroq,15.4,2019-03-11,True,Yeni Yasamal
3581,B.YAG SPREDI DEREVENSKOYE DADLI NEMET 72.5% KG,Yog'lar,6.65,2019-03-11,True,Yeni Yasamal
3582,GRONA 360GR SLASTYONA PECENYE,Shirinliklar,1.75,2019-03-11,True,Yeni Yasamal
3583,AMBROSIANA 140GR FIOR DI NEVE PECENYE QUTU,Shirinliklar,2.85,2019-03-11,True,Yeni Yasamal
3584,IRIS KRAS.OKT.KREPIS KG,Shirinliklar,9.7,2019-03-11,True,Yeni Yasamal
3585,ONTON PALTAR ASKISI KRISTAL 6-LI,Maishiy buyumlar,3.89,2019-03-11,True,Yeni Yasamal
3586,MILLA 1LT SUD 3.2% T/P,Sut,1.97,2019-03-11,True,Yeni Yasamal
3587,BOKLUNDER 380GR SOSIS 5LI ECHTE LAND-BOCKWURST S/Q,Kolbasa va sosiskalar,6.9,2019-03-11,True,Yeni Yasamal
3634,ARGEM PLASTIK QASIQ 10-LU CEHRAYI A2310,Plastik idishlar,1.15,2019-05-14,True,Yeni Yasamal
3635,REBER 500GR ASSORTI SOKOLAD QUTU,Shirinliklar,69.8,2019-05-14,True,Yeni Yasamal
3636,NOVAYA MARKA 250ML ARAQ,Aroq,2.1,2019-05-14,True,Yeni Yasamal
3637,SOSISKA OVQAT SOBA KG,Kolbasa va sosiskalar,9.95,2019-05-14,True,Yeni Yasamal
3638,PENGUEN 320ML KARADUT RECELI,Shirinliklar,2.85,2019-05-14,True,Yeni Yasamal
3639,SAVILLE 2800GR QARISIK TURSU PL/Q,Tuzlamalar,6.7,2019-05-14,True,Yeni Yasamal
3705,BOSTAN 2KG QIRMIZI POMIDOR TURSUSU S/Q,Tuzlamalar,5.05,2019-03-09,True,Yeni Yasamal
3706,KONFET SLADUNICA SAMIY DERZKIY KG,Shirinliklar,6.85,2019-03-09,True,Yeni Yasamal
3707,YAPRAK 50GR SARIKOK UYUDULMUS PAKET,Ziravorlar,1.0,2019-03-09,True,Yeni Yasamal
3708,AZ-GRANATA 0.5LT WHISKY 6IL S/Q,"Viski, tekila va h.k",10.66,2019-03-09,True,Yeni Yasamal
3709,KONFET B&B PCELKA MINI KARAMEL ASSORTI KG,Shirinliklar,5.5,2019-03-09,True,Yeni Yasamal
3710,TITIZ XECENDAZ DESTI KIC,Maishiy buyumlar,11.5,2019-03-09,True,Yeni Yasamal
3711,OSRAM SUPERSTAR LAMPA 64544A ECO 57W E27,Maishiy buyumlar,2.92,2019-03-09,True,Yeni Yasamal
3712,FIRIN.PAXLAVA FISTIQLI KG,Shirinliklar,8.5,2019-03-09,True,Yeni Yasamal
3713,JITNICA 0.7LT SEDRAYA  ARAQ,Aroq,18.85,2019-03-09,True,Yeni Yasamal
4012,AIST 200GR BOS BI-O-XI PERSOL,"Yuvish vositalari, tozalagichlar",1.55,2019-07-14,False,Yeni Yasamal
4013,I AM TEA 500ML SOYUQ CAY QARPIZ PL/Q,Yaxna choylar,0.85,2019-07-14,False,Yeni Yasamal
4014,MAGIC BASKET CEREZ QABI BAMBUK-XS,Idish-tovoq,13.75,2019-07-14,False,Yeni Yasamal
4015,ARGEM 500GR ALIMINIUM SAXLAMA QABI 5-LI,Plastik idishlar,1.6,2019-07-14,False,Yeni Yasamal
4016,ULKER ICIM 200ML SUD CIYELEKLI 3%,Kokteyllar,0.78,2019-07-14,False,Yeni Yasamal
4142,CPL 170GR XAMA 10%,Smetana,0.3,2019-03-14,True,Yeni Yasamal
4143,PETRODIET 250GR FRUKTOZA KRISTALICESKAYA QUTU,Diabet mahsulotlari,2.4,2019-03-14,True,Yeni Yasamal
4144,CILLIT BANG 750ML LEKE VE KIREC ELEYHINE,"Yuvish vositalari, tozalagichlar",7.89,2019-03-14,True,Yeni Yasamal
4145,YAPRAK 50GR LIMON DUZU PAKET,Ziravorlar,0.6,2019-03-14,True,Yeni Yasamal
4146,XAN 0.7LT ARAQ SAPPHIRE,Aroq,13.5,2019-03-14,True,Yeni Yasamal
4147,YASHKINO 300GR VAFLI SLIVOCNIE,Shirinliklar,1.35,2019-03-14,True,Yeni Yasamal
4164,MINSKIY STANDARD 0.5LT PREMIUM ARAQ,Aroq,6.5,2019-04-19,False,Yeni Yasamal
4165,ZENTIS 100GR MARZIPAN BATON,Shirinliklar,2.6,2019-04-19,False,Yeni Yasamal
4166,STELLA 5AD QAB SUNGERI NR:PG-2559/3738,"Yuvish vositalari, tozalagichlar",1.75,2019-04-19,False,Yeni Yasamal
4192,PINAR 500ML LAKTOZSUZ SUD 0.3% PROTEIN CIYELEK T/P,Sut,3.49,2019-02-05,False,Yeni Yasamal
4193,RECEPT OT PRIRODI 0.45LT YESSENTUKI N17 S/Q,Suvlar,1.05,2019-02-05,False,Yeni Yasamal
4194,DRAJE SHIRIN FINDIQ SUD-SOKOLADLI KG,Shirinliklar,16.35,2019-02-05,False,Yeni Yasamal
4195,SPARTAK 90GR ELITE DARK BITTER 90% SOK/PLITKA,Shirinliklar,1.37,2019-02-05,False,Yeni Yasamal
4196,ZR.SAB 200GR KESMIK PEHRIZLI,Tvorog,1.95,2019-02-05,False,Yeni Yasamal
4197,DELISOGA QEND QABI KICIK,Maishiy buyumlar,2.79,2019-02-05,False,Yeni Yasamal
4198,MVT.ALMA FUDJI KG,Mevalar,2.9,2019-02-05,False,Yeni Yasamal
4199,KOLBASA OSTANKINO SER.SALYAMI FINSKAYA KG,Kolbasa va sosiskalar,17.55,2019-02-05,False,Yeni Yasamal
4260,CAR 400GR XLOPYA 4 ZLAKA PAKET,Shirinliklar,1.3,2019-06-03,False,Yeni Yasamal
4261,ABC 4KG CAMASIR TOZU RENKLILER MATIK,Kiyim-kechak uchun,9.88,2019-06-03,False,Yeni Yasamal
4262,PENDIR CASPINA GAZI INEK KG,Pishloqlar,7.8,2019-06-03,False,Yeni Yasamal
4263,TITIZ 80ML DUZ QABI,Plastik idishlar,1.05,2019-06-03,False,Yeni Yasamal
4264,BEHRE VITEKS 210GR KEKS ALBALI 6LI,Shirinliklar,1.45,2019-06-03,False,Yeni Yasamal
4265,LIPTON 36GR BOMBAY BAZAAR CAY FRUKTOVIY,Choy,1.9,2019-06-03,False,Yeni Yasamal
4335,PITBULL 250ML ENERGETIK ICKI YENI D/Q,Energetik ichimliklar,0.89,2019-03-27,True,Yeni Yasamal
4336,MAKARONI 500GR MAKARON QELEM,Donli mahsulotlar,0.75,2019-03-27,True,Yeni Yasamal
4337,YENI IL HEDIYYESI EL. BOYUK 0114,Shirinliklar,6.9,2019-03-27,True,Yeni Yasamal
4338,AER 400GR SOR COREKOTLU PL/Q,Tvorog,1.88,2019-03-27,True,Yeni Yasamal
4339,SOKOLAD NALCIK-SL.INJIR V SOKOLADE KG,Shirinliklar,14.45,2019-03-27,True,Yeni Yasamal
4340,BURSEV 2.5LT PLASTIK QAB,Idish-tovoq,1.7,2019-03-27,True,Yeni Yasamal
4341,BARILLA 500GR SPAGHETTI N7 QUTU,Un mahsulotlari,2.12,2019-03-27,True,Yeni Yasamal
4342,TUPRO 330GR KOFE UCUN DARCINLI QEND QUTU,Shirinliklar,1.3,2019-03-27,True,Yeni Yasamal
4343,LUGA 350GR XAMA 25% PL/Q,Smetana,2.91,2019-03-27,True,Yeni Yasamal
4352,NES 285GR PECENYE SEKERLI,Shirinliklar,1.45,2019-09-25,True,Yeni Yasamal
4353,TITIZ XECENDAZ DESTI KIC,Maishiy buyumlar,11.5,2019-09-25,True,Yeni Yasamal
4354,M.A QAYCI LIVSTAR 3-LU C10.CNN-0082,Idish-tovoq,2.25,2019-09-25,True,Yeni Yasamal
4355,ROSENBAL ELCEK N7 NAZIK,"Yuvish vositalari, tozalagichlar",2.2,2019-09-25,True,Yeni Yasamal
4356,CHUPA CHUPS 150GR SOUR BELTS MINI,Shirinliklar,2.4,2019-09-25,True,Yeni Yasamal
4357,CILLIT BANG SPREY 750ML ANTI JIR,"Yuvish vositalari, tozalagichlar",7.89,2019-09-25,True,Yeni Yasamal
