,mahsulot_nomi,mahsulot_turi,mahsulot_narhi,sotilgan_vaqti,bonus_karta,market_nomi
325785,DELSTER 330ML PIVE ALKOQOLSUZ NAR D/Q,Pivo,1.23,2019-08-20,True,Əhmədli
325854,RAJOK DEMIR KICIK 30SM,Poyafzal aksessuarlari,2.1,2019-09-11,False,Əhmədli
325855,FLINT 70GR SUXARIKI SO VKUSOM SASLIKA,Quritilgan mevalar to'plami,0.45,2019-09-11,False,Əhmədli
325856,PENTI 80DEN QADIN KALQOT QARA NO:3L,Paypoq,9.4,2019-09-11,False,Əhmədli
325913,FIRIN.TORT SOKOLADLI (28SM) EDED,Shirinliklar,23.5,2019-04-19,False,Əhmədli
325914,SOKOLAD LA SUISSA NOCIO KG,Shirinliklar,24.0,2019-04-19,False,Əhmədli
325924,ATENA 1250GR QATIQ QAYMAQLI PL/Q,Qatiq,2.98,2019-03-01,False,Əhmədli
325925,PROSTOKVASINO 320GR KESMIK 2% TVOROQ RASSIPCATIY,Tvorog,4.0,2019-03-01,False,Əhmədli
325926,VILO 80ML AYAQQABI BOYASI NEUTRAL,Poyafzal aksessuarlari,1.79,2019-03-01,False,Əhmədli
325927,BUD 470ML PIVE 5% S/Q,Pivo,4.0,2019-03-01,False,Əhmədli
325928,CESME 0.5LT QAZLI SU PL/Q,Suvlar,0.3,2019-03-01,False,Əhmədli
325929,PRIPRAVIC 10GR QVOZDIKA CELAYA POSET,Ziravorlar,1.15,2019-03-01,False,Əhmədli
325930,KENT 47GR TOFITA LIMON AROMALI,Shirinliklar,0.7,2019-03-01,False,Əhmədli
325958,ISFAHAN GLASS 6-LI CASHKA 433,Idish-tovoq,8.2,2019-10-27,True,Əhmədli
325959,HALLS COOL 25GR KARAMEL LEDENCI LESNIE YAQODI,Shirinliklar,0.5,2019-10-27,True,Əhmədli
325960,"GP 24G-U4 GREENCELL AAA 1,5V",Batareya,1.73,2019-10-27,True,Əhmədli
325961,BOLLUQ 500GR MAGDALENA PECENYE ASSORTI QUTU,Shirinliklar,4.75,2019-10-27,True,Əhmədli
325962,PAREX TOZ TOPLAYICI FIRCA,Maishiy buyumlar,1.21,2019-10-27,True,Əhmədli
325963,YAKAMOZ 3KG QARISIQ TURSU,Tuzlamalar,8.1,2019-10-27,True,Əhmədli
325964,ANNA ZARADNA 12 EDEDLI PLASTIK QASIQ,Idish-tovoq,0.73,2019-10-27,True,Əhmədli
326022,TULCINKA 800GR ERIDILMIS BITKI YAGI 99.8% PL/Q,Yog'lar,4.35,2019-04-22,False,Əhmədli
326023,KOLBASA HICAZ SERVELAT KG,Kolbasa va sosiskalar,17.25,2019-04-22,False,Əhmədli
326024,TULCINKA 500GR BITKI YAG SPREDI 82.5% EKSTRA,Yog'lar,2.2,2019-04-22,False,Əhmədli
326051,MERRY TEMIZLIK BEZI MOP 50SM*1N,"Yuvish vositalari, tozalagichlar",4.65,2019-09-23,True,Əhmədli
326052,KONFET SLADUNICA SOK.KARTOSKA KG,Shirinliklar,6.05,2019-09-23,True,Əhmədli
326053,KAANLAR 250GR DIL PEYNIRI,Pishloqlar,7.9,2019-09-23,True,Əhmədli
326054,RAID 10-LU PLASTINKI AROMAT PROTIV KOMAROV,Hasharotlarga qarshi,1.12,2019-09-23,True,Əhmədli
326055,XRUS TEAM 90GR SUXARIKI KURICA BARBEKYU,Quritilgan mevalar to'plami,0.75,2019-09-23,True,Əhmədli
326056,"AGUSA 300ML SU VE MEYVE SIRESI ALMA,ALBALI T/P",Mevali sharbatlar,1.15,2019-09-23,True,Əhmədli
326057,CER.LEBLEBI IRAN KG,Quruq mevalar,8.65,2019-09-23,True,Əhmədli
