,mahsulot_nomi,mahsulot_turi,mahsulot_narhi,sotilgan_vaqti,bonus_karta,market_nomi
192165,CER.GILAS QURUSU QARA KG,Quruq mevalar,10.95,2019-03-05,True,Xırdalan
192166,IRIS AZOVSKAYA SLIVKI SASLIVKI KG,Shirinliklar,5.65,2019-03-05,True,Xırdalan
192167,PAP STAR PARTY FEELINGS SAM REQEM.19308,Bayram uchun aksessuarlar,1.59,2019-03-05,True,Xırdalan
192230,OZ DAD 720GR SOUSLU ACI BIBER,Tuzlamalar,3.25,2019-02-26,True,Xırdalan
192231,IRIS KRAS.OKT.KREPIS KG,Shirinliklar,9.7,2019-02-26,True,Xırdalan
192232,TESS 20X1.8GR YASIL CAY PINA COLADA QUTU,Choy,2.1,2019-02-26,True,Xırdalan
192233,KOLBASA CERKIZ FERMERSKAYA SO SPIKOM KG,Kolbasa va sosiskalar,11.0,2019-02-26,True,Xırdalan
192234,XRUS TEAM 105GR QRENKI REBQRIL,Quritilgan mevalar to'plami,1.1,2019-02-26,True,Xırdalan
192235,FIRIN.TORT SOKOLADLI (20SM) EDED,Shirinliklar,12.5,2019-02-26,True,Xırdalan
192236,CUDO 100GR TVOROJOK VISHNA 4.2%,Yogurt,1.02,2019-02-26,True,Xırdalan
192640,IRAK.P.SAXLAMA QABI  4LT LC-120,Plastik idishlar,9.65,2019-04-27,True,Xırdalan
192641,KONTI 30GR TIMI PIROJNOE SLIVOCNOE,Shirinliklar,0.3,2019-04-27,True,Xırdalan
192642,TAYQA 700GR LEPE NOXUD PACKA,Donli mahsulotlar,0.9,2019-04-27,True,Xırdalan
192643,NES 400GR SOR IVANOVKA,Tuz,1.95,2019-04-27,True,Xırdalan
192644,ORBIT 20.4GR XXL SAQQIZ BUBBLEMINT,Saqichlar,0.7,2019-04-27,True,Xırdalan
192713,BIONOVA 80GR STEVIYA JIDKIY PODSLASTITEL PREMIUM,Diabet mahsulotlari,6.05,2019-07-31,True,Xırdalan
192714,KAVEH GULDAN  ORTA,Idish-tovoq,6.75,2019-07-31,True,Xırdalan
192715,AZER SEKER 5KG PARCA KELLE QEND POSET,Shirinliklar,7.55,2019-07-31,True,Xırdalan
192716,PARTY FUN TRUBKA SD-2614,Plastik idishlar,1.79,2019-07-31,True,Xırdalan
192717,MOLTO 5-LI METBEX SUNGERI RENGLI (1*),"Yuvish vositalari, tozalagichlar",0.65,2019-07-31,True,Xırdalan
192718,HES 9KG CAMASIR TOZU COLOR MATIC,Kiyim-kechak uchun,14.99,2019-07-31,True,Xırdalan
192744,KAPLYA 500GR QAB YUYUCU VASITE LIMON,Idish yuvish vositalari,1.63,2019-05-11,False,Xırdalan
192745,BIZIM SUFRE 350GR KETCUP KLASSIK PL/Q,Souslar,1.65,2019-05-11,False,Xırdalan
192746,CARSKAYA 500ML ZOLOTAYA  ARAQ S/Q,Vinolar,20.05,2019-05-11,False,Xırdalan
192747,SOKOLAD SLADKIY ORESEK MARSIANKA SOK-MANJE KG,Shirinliklar,10.1,2019-05-11,False,Xırdalan
192748,QIZIL QUYU 1LT LIMONAD FEYXOA PL/Q,Mevali sharbatlar,1.0,2019-05-11,False,Xırdalan
192749,RAMENSKIY KON.150GR MINI RULET CIYELEKLI,Shirinliklar,1.1,2019-05-11,False,Xırdalan
192750,KARAMEL ROT FRONT LIMONNAYA KG,Shirinliklar,5.25,2019-05-11,False,Xırdalan
192751,SANTE 40GR BATONCIK QAVALI ILE,Shirinliklar,1.15,2019-05-11,False,Xırdalan
192752,POBEDA 65GR PORISTIY PROMO 2+1 PL/SOKOLAD,Shirinliklar,1.8,2019-05-11,False,Xırdalan
192939,PAP STAR PARTY FEELINGS SAM REQEM.86426,Bayram uchun aksessuarlar,1.7,2019-06-14,False,Xırdalan
192940,TRI KOROCKI 40GR SUXARIKI SIR-SEMQA,Quritilgan mevalar to'plami,0.22,2019-06-14,False,Xırdalan
192941,PENDIR H.QIDA OKUZ UREYI KG,Pishloqlar,8.85,2019-06-14,False,Xırdalan
192942,TANELLI 5KG MAKARON BURMA,Donli mahsulotlar,4.6,2019-06-14,False,Xırdalan
192943,KONFET DRUJKOV.XALVA VANIL/ARAXIS/MOLOKO KG,Shirinliklar,4.4,2019-08-11,False,Xırdalan
192944,SUFRE XARDALI 70GR PL/Q,Souslar,0.55,2019-08-11,False,Xırdalan
192945,Q.S. QEBELE 750ML AG SUFRE SERABI,Vinolar,4.75,2019-07-28,False,Xırdalan
192946,SAVUSKIN PR.220GR KESMIK 1% XUTOROK,Tvorog,2.89,2019-07-28,False,Xırdalan
192947,KARAMEL ROT FRONT FEYA KG,Shirinliklar,5.25,2019-07-28,False,Xırdalan
192948,KONFET AVK FUN JAZZ KG,Shirinliklar,7.95,2019-07-28,False,Xırdalan
192949,MAMEDOFF 0.7LT ARAQ SOFT,Aroq,10.9,2019-07-28,False,Xırdalan
192950,SUTAS 200GR LABNE KREM PENDIRI PL/Q,Pishloqlar,2.6,2019-07-28,False,Xırdalan
193031,BALLANTINES 0.7L FINEST BLENDED SCOTCH WHISKY,"Viski, tekila va h.k",37.63,2019-05-12,False,Xırdalan
193032,CALVE 350GR KETCUP CERRI PAKET,Souslar,1.93,2019-05-12,False,Xırdalan
193033,FINAL NEW 100GR SUPER TEA CAY,Choy,1.83,2019-05-12,False,Xırdalan
193034,HEINZ 230GR KETCUNEZ SOUS,Souslar,1.63,2019-05-12,False,Xırdalan
193035,ETI 144GR POP KEK CEVIZLI POSET,Shirinliklar,1.85,2019-05-12,False,Xırdalan
193036,SOKOLAD NALCIK-SL.SOK.BOCONOK ASSORTI KG,Shirinliklar,12.3,2019-05-12,False,Xırdalan
193037,SINGLETON 0.7LT 18YEARS SCOTCH VISKI,"Viski, tekila va h.k",132.23,2019-05-12,False,Xırdalan
193038,TAYQA 700GR QARABASAQ PACKA,Donli mahsulotlar,1.6,2019-05-12,False,Xırdalan
193039,PENDIR ATENA AGCEBEDI KG,Pishloqlar,8.05,2019-05-12,False,Xırdalan
193424,CAN 500GR LOKUM IKI DEFE QOVRULMUS QUTU,Shirinliklar,10.1,2019-09-25,False,Xırdalan
193425,BISMAK 240GR PRYANKO PRYANIK SEKERLI CEMLI,Shirinliklar,0.83,2019-09-25,False,Xırdalan
193426,HALVACILAR 350GR LIMONLU SEKI QENDI,Shirinliklar,1.12,2019-09-25,False,Xırdalan
193427,KREKI 45GR KREKER CUBUQ PENDIRLI,Shirinliklar,0.28,2019-09-25,False,Xırdalan
193428,APRON N-18 FARTUK HAPPY HOME,To'qimachilik,1.8,2019-09-25,False,Xırdalan
